"x"	"y"	"z"	"r"	"g"	"b"	"a"
"1423"	-0.136476	-0.0180123	0.572499	129	125	91	255
"1424"	-0.134894	-0.0181537	0.57742	133	127	100	255
"1425"	-0.134225	-0.0181056	0.591404	117	112	82	255
"1426"	-0.134701	-0.0178131	0.617469	117	112	82	255
"1427"	-0.134442	-0.0176619	0.637485	106	101	71	255
"1428"	-0.129161	-0.0185676	0.606149	120	113	83	255
"1429"	-0.127606	-0.0186878	0.613074	135	128	98	255
"1430"	-0.125103	-0.0190108	0.609933	135	128	98	255
"1431"	-0.122793	-0.0192929	0.608805	130	120	93	255
"1432"	-0.280854	-0.00321437	0.56238	156	153	139	255
"1433"	-0.278503	-0.00349861	0.56125	102	99	85	255
"1434"	-0.235113	-0.00874288	0.540847	109	106	99	255
"1435"	-0.240921	-0.00785339	0.573213	109	106	99	255
"1436"	-0.242937	-0.00750732	0.590349	109	106	99	255
"1437"	-0.241758	-0.00762133	0.59429	118	114	103	255
"1438"	-0.239613	-0.00787489	0.594173	132	125	112	255
"1439"	-0.238869	-0.00792486	0.600141	112	106	90	255
"1440"	-0.228617	-0.00878857	0.654662	121	122	116	255
"1441"	-0.226103	-0.0090922	0.653523	101	103	95	255
"1442"	-0.199564	-0.0125849	0.595986	100	104	97	255
"1443"	-0.196673	-0.0129521	0.591821	111	113	105	255
"1444"	-0.195423	-0.0130683	0.59676	100	100	90	255
"1445"	-0.195386	-0.0129966	0.608776	103	99	88	255
"1446"	-0.194935	-0.0129866	0.618767	105	102	88	255
"1447"	-0.192024	-0.0133561	0.614601	135	132	118	255
"1448"	-0.165193	-0.0169974	0.539021	91	93	85	255
"1449"	-0.165432	-0.0168741	0.554056	102	102	92	255
"1450"	-0.165886	-0.0167127	0.571107	105	105	95	255
"1451"	-0.167699	-0.0163273	0.598247	99	100	88	255
"1452"	-0.16182	-0.0171871	0.571886	78	79	67	255
"1453"	-0.155139	-0.0180912	0.553493	88	90	80	255
"1454"	-0.152139	-0.0184903	0.546318	98	97	83	255
"1455"	-0.149571	-0.0188192	0.542171	88	87	71	255
"1456"	-0.146508	-0.019232	0.533992	114	112	94	255
"1457"	-0.136837	-0.0201221	0.573522	42	41	19	255
"1458"	-0.135254	-0.0202776	0.578443	89	85	61	255
"1459"	-0.134167	-0.0203427	0.588398	100	96	71	255
"1460"	-0.134558	-0.0201381	0.613457	100	96	71	255
"1461"	-0.1301	-0.0206652	0.613213	123	118	88	255
"1462"	-0.127682	-0.0209637	0.611078	125	119	92	255
"1463"	-0.125458	-0.0212267	0.610956	132	126	101	255
"1464"	-0.2826	-0.00508872	0.567485	29	26	10	255
"1465"	-0.279938	-0.00541077	0.565337	22	19	3	255
"1466"	-0.276991	-0.00577004	0.562171	111	108	94	255
"1467"	-0.225116	-0.0121508	0.491228	115	112	106	255
"1468"	-0.22275	-0.0124378	0.489095	113	106	95	255
"1469"	-0.226749	-0.0118786	0.51335	113	106	95	255
"1470"	-0.237872	-0.0103691	0.56804	115	112	106	255
"1471"	-0.241774	-0.00981785	0.593292	110	107	100	255
"1472"	-0.239632	-0.0100712	0.593174	120	113	102	255
"1473"	-0.238659	-0.0101685	0.598129	139	126	111	255
"1474"	-0.228685	-0.0111478	0.653667	102	106	99	255
"1475"	-0.226377	-0.0114209	0.65354	106	110	102	255
"1476"	-0.199821	-0.0147637	0.596002	106	110	103	255
"1477"	-0.196563	-0.0151706	0.589814	109	110	104	255
"1478"	-0.195319	-0.0152999	0.594754	125	125	117	255
"1479"	-0.195647	-0.015211	0.608793	109	105	95	255
"1480"	-0.195549	-0.0151796	0.620805	102	98	87	255
"1481"	-0.192803	-0.0155152	0.61765	130	126	115	255
"1482"	-0.165279	-0.0190513	0.538026	105	107	99	255
"1483"	-0.165525	-0.0189684	0.553062	108	108	98	255
"1484"	-0.166432	-0.0187895	0.573142	108	108	98	255
"1485"	-0.168393	-0.0184571	0.601291	105	103	93	255
"1486"	-0.165495	-0.0188179	0.596125	87	87	77	255
"1487"	-0.155932	-0.0200855	0.557544	100	104	97	255
"1488"	-0.152515	-0.0205256	0.547342	103	106	94	255
"1489"	-0.149943	-0.0208442	0.543195	88	89	77	255
"1490"	-0.147263	-0.0211792	0.538041	113	114	102	255
"1491"	-0.136756	-0.022304	0.570515	115	114	98	255
"1492"	-0.135183	-0.0224722	0.575436	99	97	79	255
"1493"	-0.133583	-0.0226436	0.580356	95	93	73	255
"1494"	-0.134412	-0.0224415	0.609445	95	93	73	255
"1495"	-0.131895	-0.02275	0.606303	107	106	82	255
"1496"	-0.130267	-0.0229211	0.612223	87	86	62	255
"1497"	-0.127851	-0.023214	0.610088	64	63	41	255
"1498"	-0.125538	-0.0234913	0.608959	120	118	100	255
"1499"	-0.283446	-0.00709932	0.569537	34	32	14	255
"1500"	-0.280778	-0.00741672	0.567388	34	32	14	255
"1501"	-0.277826	-0.00776865	0.564221	42	36	19	255
"1502"	-0.274011	-0.00822516	0.558003	120	118	100	255
"1503"	-0.225338	-0.01404	0.491242	94	93	87	255
"1504"	-0.22223	-0.0144121	0.486064	111	106	100	255
"1505"	-0.220861	-0.0145725	0.487992	101	89	79	255
"1506"	-0.228195	-0.0136725	0.526451	108	103	97	255
"1507"	-0.241549	-0.0120382	0.591278	102	101	97	255
"1508"	-0.24036	-0.0121757	0.595219	108	103	97	255
"1509"	-0.237978	-0.0124584	0.594087	129	97	82	255
"1510"	-0.228544	-0.0135271	0.651658	105	109	102	255
"1511"	-0.226037	-0.0138248	0.650519	103	107	100	255
"1512"	-0.222323	-0.0142703	0.643305	144	148	141	255
"1513"	-0.200263	-0.0169196	0.59703	103	108	104	255
"1514"	-0.196817	-0.0173334	0.58983	100	104	97	255
"1515"	-0.195575	-0.0174763	0.59477	107	107	99	255
"1516"	-0.196085	-0.0174035	0.60982	111	107	97	255
"1517"	-0.196163	-0.0173834	0.622844	102	98	87	255
"1518"	-0.193584	-0.0176904	0.6207	128	124	113	255
"1519"	-0.165364	-0.0210998	0.537031	113	115	107	255
"1520"	-0.165769	-0.0210385	0.553077	115	115	105	255
"1521"	-0.166978	-0.020877	0.575177	116	116	106	255
"1522"	-0.168943	-0.0206211	0.603326	116	116	106	255
"1523"	-0.166038	-0.0209692	0.59816	93	93	83	255
"1524"	-0.156177	-0.0221699	0.55756	99	103	95	255
"1525"	-0.153027	-0.0225495	0.549375	91	94	82	255
"1526"	-0.150581	-0.0228416	0.546237	74	75	61	255
"1527"	-0.14828	-0.0231157	0.544108	109	110	98	255
"1528"	-0.140025	-0.0240637	0.578708	93	97	89	255
"1529"	-0.137117	-0.0244138	0.571538	111	112	98	255
"1530"	-0.13511	-0.0246505	0.57243	113	110	94	255
"1531"	-0.133098	-0.0248879	0.573321	105	103	85	255
"1532"	-0.134161	-0.0247362	0.604426	105	103	85	255
"1533"	-0.132757	-0.0248957	0.612361	112	111	89	255
"1534"	-0.130335	-0.025184	0.610226	111	109	89	255
"1535"	-0.12783	-0.0254831	0.607084	117	116	100	255
"1536"	-0.284294	-0.00912069	0.571588	37	34	14	255
"1537"	-0.28162	-0.00943344	0.569439	38	33	12	255
"1538"	-0.278662	-0.00977804	0.566272	70	47	25	255
"1539"	-0.276305	-0.0100551	0.565142	140	111	92	255
"1540"	-0.226061	-0.0158737	0.493286	102	106	99	255
"1541"	-0.22245	-0.016288	0.486078	103	104	98	255
"1542"	-0.220592	-0.0165081	0.485976	108	103	96	255
"1543"	-0.219945	-0.0165942	0.490948	135	122	93	255
"1544"	-0.230777	-0.0154127	0.544621	106	101	94	255
"1545"	-0.23777	-0.0146571	0.583062	106	101	94	255
"1546"	-0.237999	-0.0146493	0.593089	127	114	85	255
"1547"	-0.235625	-0.0149285	0.591958	149	128	86	255
"1548"	-0.22631	-0.0161454	0.650536	102	106	99	255
"1549"	-0.223606	-0.0164619	0.648385	142	146	139	255
"1550"	-0.200706	-0.0190809	0.598057	108	111	107	255
"1551"	-0.197439	-0.0194565	0.591869	114	115	109	255
"1552"	-0.196193	-0.0196137	0.596809	109	108	102	255
"1553"	-0.196167	-0.0196398	0.608825	112	108	98	255
"1554"	-0.196428	-0.0196357	0.622861	110	106	95	255
"1555"	-0.193848	-0.0199376	0.620717	108	105	91	255
"1556"	-0.166064	-0.0230776	0.540076	110	110	102	255
"1557"	-0.166467	-0.0230606	0.556122	106	106	96	255
"1558"	-0.167675	-0.0229597	0.578221	103	103	93	255
"1559"	-0.169203	-0.0228267	0.603343	103	103	93	255
"1560"	-0.166152	-0.0231765	0.597167	90	90	80	255
"1561"	-0.156422	-0.0242544	0.557575	105	109	101	255
"1562"	-0.15327	-0.0246125	0.54939	104	107	95	255
"1563"	-0.15069	-0.0249104	0.545243	80	81	67	255
"1564"	-0.148391	-0.0251789	0.543114	107	108	94	255
"1565"	-0.140847	-0.0261512	0.583763	93	97	89	255
"1566"	-0.1377	-0.0265066	0.574577	104	104	94	255
"1567"	-0.135469	-0.026769	0.573453	112	110	92	255
"1568"	-0.133349	-0.0270201	0.573337	98	96	76	255
"1569"	-0.13312	-0.0271238	0.613385	103	101	81	255
"1570"	-0.130696	-0.0274071	0.611249	113	111	93	255
"1571"	-0.128092	-0.0277078	0.6071	122	123	111	255
"1572"	-0.282165	-0.0114917	0.570472	45	40	19	255
"1573"	-0.279498	-0.0117982	0.568323	84	74	49	255
"1574"	-0.277136	-0.0120734	0.567192	111	100	77	255
"1575"	-0.27507	-0.0123181	0.567079	110	103	80	255
"1576"	-0.223911	-0.0180401	0.491167	93	99	91	255
"1577"	-0.221058	-0.0183596	0.487005	101	101	93	255
"1578"	-0.217983	-0.0187007	0.481829	122	117	87	255
"1579"	-0.219496	-0.0185868	0.495933	120	113	92	255
"1580"	-0.231376	-0.0174493	0.554671	109	106	90	255
"1581"	-0.237549	-0.016881	0.590062	109	106	90	255
"1582"	-0.235647	-0.0171111	0.590959	123	118	88	255
"1583"	-0.226788	-0.0184463	0.651566	100	104	97	255
"1584"	-0.224283	-0.0187386	0.650428	106	109	105	255
"1585"	-0.200962	-0.0212651	0.598073	121	122	116	255
"1586"	-0.198061	-0.0215904	0.593909	112	111	105	255
"1587"	-0.196812	-0.0217619	0.598848	110	107	100	255
"1588"	-0.196606	-0.0218377	0.609853	116	112	102	255
"1589"	-0.196517	-0.0219043	0.621866	107	103	89	255
"1590"	-0.194286	-0.0221689	0.621744	112	108	92	255
"1591"	-0.166921	-0.0250579	0.544131	109	110	104	255
"1592"	-0.167318	-0.0250856	0.560177	112	112	104	255
"1593"	-0.168373	-0.0250586	0.581266	112	112	104	255
"1594"	-0.169755	-0.025007	0.605378	113	113	105	255
"1595"	-0.165117	-0.0254773	0.588098	84	86	78	255
"1596"	-0.156667	-0.0263388	0.55759	94	98	90	255
"1597"	-0.153648	-0.0266641	0.550415	105	108	96	255
"1598"	-0.151197	-0.0269406	0.547276	87	88	74	255
"1599"	-0.148892	-0.0272044	0.545147	107	108	94	255
"1600"	-0.140758	-0.0283366	0.580755	106	110	102	255
"1601"	-0.137951	-0.0286412	0.574593	111	111	101	255
"1602"	-0.13572	-0.028901	0.573469	104	102	84	255
"1603"	-0.13413	-0.0291128	0.578389	99	97	77	255
"1604"	-0.134992	-0.0291459	0.60748	99	97	77	255
"1605"	-0.133283	-0.0293718	0.612394	104	102	82	255
"1606"	-0.130763	-0.0296565	0.609252	110	108	90	255
"1607"	-0.280929	-0.0137737	0.572409	99	93	68	255
"1608"	-0.278262	-0.0140749	0.57026	108	101	78	255
"1609"	-0.275606	-0.0143749	0.568112	118	113	92	255
"1610"	-0.273826	-0.0145933	0.569016	110	105	85	255
"1611"	-0.223636	-0.0199735	0.489151	98	99	93	255
"1612"	-0.220787	-0.0202817	0.484989	105	104	100	255
"1613"	-0.21723	-0.0206516	0.477784	148	147	133	255
"1614"	-0.216595	-0.0207641	0.482756	152	149	133	255
"1615"	-0.224963	-0.0200905	0.52628	148	147	133	255
"1616"	-0.237097	-0.0190966	0.587035	110	108	98	255
"1617"	-0.2359	-0.0192682	0.590975	148	147	133	255
"1618"	-0.22917	-0.019918	0.570576	128	122	105	255
"1619"	-0.227061	-0.0207696	0.651584	95	98	94	255
"1620"	-0.224961	-0.0210261	0.65247	105	108	104	255
"1621"	-0.201593	-0.0234198	0.600113	104	103	97	255
"1622"	-0.198685	-0.0237351	0.595948	120	118	108	255
"1623"	-0.197068	-0.0239491	0.598864	114	110	99	255
"1624"	-0.196509	-0.0240823	0.607847	113	109	95	255
"1625"	-0.196429	-0.0241809	0.619861	101	97	80	255
"1626"	-0.194203	-0.024445	0.619739	107	103	86	255
"1627"	-0.167625	-0.0270708	0.547176	121	125	118	255
"1628"	-0.167867	-0.0271535	0.562212	108	112	105	255
"1629"	-0.168774	-0.0271943	0.582292	93	94	88	255
"1630"	-0.170161	-0.027208	0.606404	98	99	93	255
"1631"	-0.165659	-0.0276232	0.590133	90	89	83	255
"1632"	-0.157328	-0.0283962	0.560633	98	99	93	255
"1633"	-0.154026	-0.028721	0.551439	109	109	99	255
"1634"	-0.151572	-0.0289899	0.5483	97	98	84	255
"1635"	-0.149133	-0.0292569	0.545162	112	113	99	255
"1636"	-0.141125	-0.0304811	0.581779	101	103	95	255
"1637"	-0.138425	-0.0307642	0.576624	121	121	111	255
"1638"	-0.136297	-0.0310165	0.576507	95	93	75	255
"1639"	-0.135339	-0.0312118	0.587471	96	93	73	255
"1640"	-0.135357	-0.0313654	0.608504	98	95	75	255
"1641"	-0.133344	-0.0316189	0.610397	95	93	73	255
"1642"	-0.131024	-0.0318865	0.609268	101	99	81	255
"1643"	-0.282362	-0.0157707	0.576496	94	91	63	255
"1644"	-0.27939	-0.0160927	0.573329	102	98	74	255
"1645"	-0.276434	-0.0164127	0.570162	100	97	77	255
"1646"	-0.274071	-0.0166827	0.569031	113	109	92	255
"1647"	-0.223608	-0.0218768	0.48815	105	106	100	255
"1648"	-0.220761	-0.022174	0.483988	96	95	89	255
"1649"	-0.217691	-0.0224874	0.478812	119	119	109	255
"1650"	-0.215611	-0.0227242	0.477697	138	132	115	255
"1651"	-0.221151	-0.022382	0.509047	133	130	116	255
"1652"	-0.237584	-0.0212249	0.588065	99	96	89	255
"1653"	-0.236618	-0.0213904	0.59302	119	119	109	255
"1654"	-0.234246	-0.0216618	0.591888	138	132	115	255
"1655"	-0.227127	-0.0231072	0.650588	100	104	97	255
"1656"	-0.224624	-0.0233941	0.649449	93	96	92	255
"1657"	-0.199494	-0.0258788	0.598999	111	109	99	255
"1658"	-0.197689	-0.0261135	0.600903	104	100	89	255
"1659"	-0.196768	-0.026294	0.607863	101	97	83	255
"1660"	-0.196339	-0.0264467	0.617855	99	95	79	255
"1661"	-0.194466	-0.0266894	0.619755	101	97	80	255
"1662"	-0.167711	-0.0291328	0.546181	123	127	120	255
"1663"	-0.16796	-0.0292558	0.561217	120	124	117	255
"1664"	-0.168727	-0.0293582	0.580288	109	110	104	255
"1665"	-0.16998	-0.0294435	0.603392	109	110	104	255
"1666"	-0.168367	-0.0296757	0.607309	95	94	88	255
"1667"	-0.157851	-0.0304761	0.562667	102	103	97	255
"1668"	-0.154541	-0.0307774	0.553472	101	103	95	255
"1669"	-0.151947	-0.0310446	0.549324	99	100	86	255
"1670"	-0.149636	-0.0312986	0.547194	114	115	101	255
"1671"	-0.141148	-0.0326414	0.579779	110	112	104	255
"1672"	-0.138452	-0.0329104	0.574624	117	117	107	255
"1673"	-0.136767	-0.0331511	0.578538	92	90	72	255
"1674"	-0.13634	-0.0333644	0.594539	90	88	70	255
"1675"	-0.135619	-0.0335924	0.608521	86	84	66	255
"1676"	-0.133302	-0.033857	0.607392	95	93	75	255
"1677"	-0.101226	-0.0378541	0.624664	93	90	83	255
"1678"	-0.280814	-0.0181045	0.577415	120	114	87	255
"1679"	-0.277263	-0.0184613	0.572213	106	98	71	255
"1680"	-0.274895	-0.0187294	0.571082	96	87	64	255
"1681"	-0.271673	-0.01906	0.566899	116	109	88	255
"1682"	-0.224078	-0.0237413	0.489179	114	118	111	255
"1683"	-0.221227	-0.0240282	0.485017	97	98	92	255
"1684"	-0.218397	-0.0243126	0.480855	94	92	81	255
"1685"	-0.21631	-0.0245474	0.47974	76	73	57	255
"1686"	-0.237338	-0.0235233	0.595064	94	92	81	255
"1687"	-0.23496	-0.0237928	0.593933	76	73	57	255
"1688"	-0.227125	-0.0244003	0.568466	122	118	107	255
"1689"	-0.227193	-0.0254393	0.649592	104	108	101	255
"1690"	-0.224693	-0.0257234	0.648454	110	113	109	255
"1691"	-0.199935	-0.0280568	0.600027	110	108	98	255
"1692"	-0.197946	-0.0283061	0.600919	104	100	89	255
"1693"	-0.196848	-0.028514	0.606868	104	101	87	255
"1694"	-0.196425	-0.0286936	0.61686	101	97	81	255
"1695"	-0.194903	-0.0289261	0.620783	106	102	86	255
"1696"	-0.167797	-0.0311893	0.545186	94	98	91	255
"1697"	-0.1679	-0.031358	0.559213	108	110	102	255
"1698"	-0.168529	-0.031516	0.577275	112	114	106	255
"1699"	-0.169944	-0.0316582	0.601389	113	113	105	255
"1700"	-0.167904	-0.0319134	0.602279	96	96	88	255
"1701"	-0.158376	-0.0325668	0.564701	102	103	97	255
"1702"	-0.155058	-0.0328445	0.555505	98	100	92	255
"1703"	-0.152457	-0.0331017	0.551357	106	109	95	255
"1704"	-0.15014	-0.0333511	0.549227	114	115	101	255
"1705"	-0.141976	-0.0347856	0.584834	125	126	120	255
"1706"	-0.139377	-0.0350425	0.580686	117	117	107	255
"1707"	-0.137896	-0.0352958	0.586614	99	98	84	255
"1708"	-0.137239	-0.0355547	0.600599	94	91	75	255
"1709"	-0.135984	-0.0358199	0.609544	97	94	78	255
"1710"	-0.133258	-0.0360789	0.604387	121	118	102	255
"1711"	-0.103571	-0.0398468	0.62179	88	89	83	255
"1712"	-0.101187	-0.0401037	0.619657	96	93	86	255
"1713"	-0.275719	-0.0207868	0.573132	97	85	58	255
"1714"	-0.272777	-0.021089	0.569966	87	74	50	255
"1715"	-0.221446	-0.0259015	0.48503	106	107	101	255
"1716"	-0.218859	-0.0261619	0.481884	93	91	80	255
"1717"	-0.217011	-0.0263815	0.481783	78	77	63	255
"1718"	-0.238992	-0.0256189	0.601166	93	91	80	255
"1719"	-0.236136	-0.0259112	0.598005	78	77	63	255
"1720"	-0.233753	-0.0261788	0.596873	113	110	96	255
"1721"	-0.227052	-0.0277749	0.647584	98	102	95	255
"1722"	-0.225168	-0.0280302	0.649483	99	103	96	255
"1723"	-0.200192	-0.0302465	0.600043	102	104	96	255
"1724"	-0.198203	-0.0304986	0.600935	110	110	102	255
"1725"	-0.197287	-0.0307173	0.607896	106	104	94	255
"1726"	-0.196687	-0.0309297	0.616877	102	98	87	255
"1727"	-0.195341	-0.0311681	0.621811	101	98	84	255
"1728"	-0.171336	-0.0329709	0.553394	102	108	101	255
"1729"	-0.168348	-0.033232	0.547221	105	109	101	255
"1730"	-0.168145	-0.0334443	0.559228	105	110	99	255
"1731"	-0.168779	-0.0336511	0.577291	101	106	95	255
"1732"	-0.170349	-0.0338565	0.602415	99	104	92	255
"1733"	-0.168597	-0.0341118	0.605323	90	92	82	255
"1734"	-0.158623	-0.0346701	0.564716	97	101	93	255
"1735"	-0.155438	-0.034923	0.55653	101	105	97	255
"1736"	-0.152968	-0.0351696	0.55339	90	93	81	255
"1737"	-0.150644	-0.0354143	0.55126	103	106	94	255
"1738"	-0.142114	-0.0369451	0.583843	128	130	122	255
"1739"	-0.139855	-0.0371978	0.582717	90	90	80	255
"1740"	-0.13859	-0.0374733	0.59066	76	77	63	255
"1741"	-0.137605	-0.0377628	0.601623	76	77	63	255
"1742"	-0.136141	-0.0380463	0.608553	72	71	57	255
"1743"	-0.132295	-0.0382524	0.592319	113	111	100	255
"1744"	-0.103645	-0.0420922	0.618792	101	101	93	255
"1745"	-0.270949	-0.0234276	0.569868	69	59	40	255
"1746"	-0.2229	-0.02772	0.490119	110	111	105	255
"1747"	-0.220299	-0.0279741	0.486972	95	95	85	255
"1748"	-0.218679	-0.0281851	0.487885	81	79	68	255
"1749"	-0.236853	-0.0280692	0.600049	65	63	52	255
"1750"	-0.234464	-0.0283349	0.598917	98	96	85	255
"1751"	-0.225848	-0.0303365	0.651526	76	80	73	255
"1752"	-0.223545	-0.0306105	0.6514	108	112	105	255
"1753"	-0.200263	-0.0324398	0.599047	94	96	88	255
"1754"	-0.19846	-0.0326911	0.600952	99	101	93	255
"1755"	-0.197366	-0.0329319	0.606901	104	102	92	255
"1756"	-0.196772	-0.0331684	0.615882	110	106	95	255
"1757"	-0.19543	-0.0334202	0.620816	107	104	90	255
"1758"	-0.1689	-0.0352854	0.549257	97	101	93	255
"1759"	-0.168696	-0.0355309	0.561264	94	98	90	255
"1760"	-0.169631	-0.0357883	0.581345	94	99	88	255
"1761"	-0.171199	-0.0360626	0.606469	94	99	88	255
"1762"	-0.169437	-0.0363275	0.609377	95	100	88	255
"1763"	-0.159009	-0.0367751	0.565741	92	97	86	255
"1764"	-0.156094	-0.0370112	0.559572	100	104	96	255
"1765"	-0.15348	-0.0372483	0.555423	120	123	111	255
"1766"	-0.151019	-0.0374857	0.552283	101	103	93	255
"1767"	-0.142945	-0.0391271	0.588898	118	119	113	255
"1768"	-0.140898	-0.0393888	0.589787	105	105	95	255
"1769"	-0.139287	-0.0396725	0.594706	100	101	87	255
"1770"	-0.138079	-0.0399818	0.603654	87	88	74	255
"1771"	-0.135982	-0.0402494	0.604541	89	90	76	255
"1772"	-0.106297	-0.044107	0.620943	100	100	92	255
"1773"	-0.272048	-0.0254818	0.572935	53	47	30	255
"1774"	-0.269402	-0.0257539	0.570787	56	55	41	255
"1775"	-0.223616	-0.0295903	0.492163	105	109	102	255
"1776"	-0.220763	-0.0298449	0.488001	104	106	98	255
"1777"	-0.218416	-0.0300819	0.48587	79	79	71	255
"1778"	-0.234719	-0.0305138	0.598933	93	93	83	255
"1779"	-0.232108	-0.0307821	0.596787	108	108	98	255
"1780"	-0.225915	-0.0326631	0.65053	109	112	108	255
"1781"	-0.223413	-0.0329397	0.649392	112	115	111	255
"1782"	-0.201076	-0.0346239	0.602098	99	103	96	255
"1783"	-0.199082	-0.0348824	0.602991	109	111	103	255
"1784"	-0.197805	-0.0351404	0.607928	110	110	100	255
"1785"	-0.196677	-0.0354017	0.613876	107	105	94	255
"1786"	-0.195168	-0.0356662	0.617799	111	108	94	255
"1787"	-0.169298	-0.0373471	0.550282	102	108	100	255
"1788"	-0.169401	-0.0376313	0.564309	90	96	88	255
"1789"	-0.170486	-0.037947	0.5854	92	97	86	255
"1790"	-0.171903	-0.0382868	0.609515	95	100	89	255
"1791"	-0.169114	-0.0385339	0.605356	84	91	79	255
"1792"	-0.159536	-0.03889	0.567775	95	102	91	255
"1793"	-0.156201	-0.0390962	0.558578	88	93	82	255
"1794"	-0.153723	-0.0393275	0.555438	99	102	90	255
"1795"	-0.151129	-0.0395514	0.55129	107	109	99	255
"1796"	-0.146427	-0.041106	0.598104	109	113	105	255
"1797"	-0.142967	-0.0412845	0.586898	101	105	97	255
"1798"	-0.141153	-0.0415639	0.589803	92	95	83	255
"1799"	-0.139433	-0.0418531	0.593715	91	94	82	255
"1800"	-0.138122	-0.0421783	0.601656	84	87	75	255
"1801"	-0.133295	-0.042223	0.576353	109	111	101	255
"1802"	-0.111515	-0.0459122	0.62724	91	92	86	255
"1803"	-0.108961	-0.046131	0.623094	98	97	91	255
"1804"	-0.106563	-0.0463735	0.620959	103	101	91	255
"1805"	-0.270777	-0.0278104	0.57487	49	52	40	255
"1806"	-0.22458	-0.0314657	0.495223	97	101	94	255
"1807"	-0.221228	-0.0317211	0.48903	112	113	107	255
"1808"	-0.218635	-0.031958	0.485883	90	91	85	255
"1809"	-0.234974	-0.0326927	0.598949	87	89	81	255
"1810"	-0.232362	-0.0329557	0.596803	96	98	90	255
"1811"	-0.223482	-0.0352579	0.648396	95	98	94	255
"1812"	-0.201705	-0.0368225	0.604138	105	107	99	255
"1813"	-0.199523	-0.0370824	0.604019	97	99	89	255
"1814"	-0.197883	-0.0373495	0.606933	102	102	92	255
"1815"	-0.196404	-0.0376214	0.610858	111	109	98	255
"1816"	-0.195254	-0.037902	0.616805	107	105	94	255
"1817"	-0.172063	-0.03918	0.55344	104	110	103	255
"1818"	-0.169852	-0.0394193	0.552317	98	104	97	255
"1819"	-0.169955	-0.0397422	0.566344	108	114	107	255
"1820"	-0.171041	-0.0401155	0.587436	112	116	108	255
